H;X1;X2;X3;X4;X5;X6;X7;X8;q;sds;v2;x1;s1;gama;c;fi;hw;fss
10;3;1,35;0,55;0,55;1;0,2;0,75;1,5;10;0,9;1,1;1,2;0;20;0;36;0;0,408861911
8;2,8;1,12;0,3;0,3;0,48;0,05;0,14;0,42;20;1,2;1,38;0,53;0;20;0;36;0;0,411228861
8;4,8;1,92;0,4;0,35;0,8;0,72;1,44;1,92;5;1,3;2,48;1,52;160;20;0;36;0;0,450511419
5;2,25;0,34;0,6;0,35;0,35;0,4;0,45;1,46;0;1,6;1,31;0,75;20;20;0;36;0;0,463208441
10;5;0,75;0,3;0,3;1,2;0,48;1;0,75;0;1,7;3,95;1,68;0;20;0;36;0;0,475567079
9;3,6;0,54;0,3;0,3;1,08;0,7;0,36;0,9;0;1,8;2,76;1,78;0;20;0;36;0;0,480018143
6;3,6;1,62;0,5;0,4;0,72;0,54;0,9;0,9;0;1,5;1,48;1,26;60;20;0;36;0;0,480870904
9;3,15;0,79;0,35;0,3;0,54;0,54;0,16;1,42;5;1,1;2,01;1,08;180;20;0;40;0;0,505603091
6;4,2;1,89;0,4;0,4;0,54;0,27;0,21;2,94;5;1,5;1,91;0,81;0;20;0;40;0;0,512092732
5;2,75;0,82;0,3;0,3;0,65;0,32;0,82;1,51;15;1,3;1,63;0,97;0;20;0;36;0;0,522179665
7;4,2;1,68;0,5;0,35;0,7;0,81;0,21;0,42;20;1,3;2,02;1,51;46,67;20;0;36;0;0,522833304
5;4,75;1,9;0,4;0,4;0,3;0,03;0,48;2,85;5;0,9;2,45;0,33;0;20;0;36;0;0,523754313
7;5,95;2,68;0,45;0,45;0,42;0,42;0,3;1,79;10;1,6;2,82;0,84;0;20;0;40;0;0,526172265
7;4,55;2,05;0,5;0,45;0,7;0,7;0,68;2,05;10;1,3;2;1,4;140;20;0;36;0;0,531147784
5;4;1,4;0,4;0,4;0,3;0,32;1,2;0,6;15;1;2,2;0,62;0;20;0;36;0;0,53124611
8;5,6;2,24;0,35;0,3;1,12;1,29;0,84;0,84;10;1,8;3,01;2,41;160;20;0;36;0;0,53253102
8;7,6;2,28;0,55;0,55;1,04;0,16;1,14;4,94;5;1,4;4,77;1,2;0;20;0;36;0;0,536018107
8;4;0,8;0,35;0,3;1,28;0,32;0,8;2;15;1,7;2,85;1,6;160;20;0;36;0;0,536979788
6;7,5;1,12;0,5;0,3;0,48;0,22;1,12;4,5;5;1,8;5,88;0,7;30;20;0;40;0;0,541333292
6;2,4;0,36;0,4;0,35;0,84;0,84;0,24;1,68;10;1,8;1,64;1,68;120;20;0;36;0;0,542196167
6;4,8;0,72;0,45;0,3;0,42;0,06;0,48;1,2;0;1,1;3,63;0,48;40;20;0;36;0;0,545349382
8;2,4;0,36;0,55;0,55;0,88;0,22;0,36;0,36;0;0,7;1,49;1,1;0;20;0;36;0;0,546668763
8;8,4;3,78;0,3;0,3;0,8;0,4;2,1;2,1;0;1,6;4,32;1,2;0;20;0;40;0;0,547298927
8;8,4;1,68;0,3;0,3;0,72;0;0;0;15;1,3;6,42;0,72;0;20;0;36;0;0,547553747
9;8,55;3,42;0,3;0,3;1,08;0,92;0,86;2,57;10;1,1;4,83;2;0;20;0;36;0;0,550225101
9;3,6;0,54;0,4;0,4;0,54;0,57;0,9;1,26;10;0,8;2,66;1,11;0;20;0;40;0;0,55079511
7;5,6;1,4;0,55;0,3;0,91;0,23;1,4;0,84;15;1,6;3,65;1,14;28;20;0;36;0;0,551527799
8;4,8;0,96;0,3;0,3;1,12;1,18;0,24;2,4;5;1,3;3,54;2,3;0;20;0;36;0;0,55527251
5;4,5;0,9;0,35;0,35;0,5;0,5;0,23;2,48;5;1;3,25;1;0;20;0;36;0;0,558352376
4;9,6;2,4;0,55;0,45;0,56;0,5;1,44;2,88;0;1,7;6,65;1,06;40;20;0;36;0;0,564213947
9;2,7;0,68;0,3;0,3;1,44;1,15;0,81;0,68;5;1,4;1,72;2,59;0;20;0;36;0;0,564639803
4;1,2;0,24;0,55;0,45;0,72;0,11;0,18;0,72;20;1,7;0,41;0,83;40;20;0;36;0;0,568841996
10;6,5;1,95;0,35;0,3;1,7;0,09;0,65;2,27;20;1,5;4,2;1,79;200;20;0;36;0;0,57141011
9;3,6;1,08;0,45;0,35;1,17;0,64;0,36;1,8;20;0,9;2,07;1,81;90;20;0;36;0;0,573250272
4;6,4;1,6;0,6;0,35;0,32;0,24;1,6;1,6;15;1,8;4,2;0,56;16;20;0;40;0;0,573943527
9;4,95;2,23;0,4;0,4;1,08;0,11;1,24;3,46;0;1;2,32;1,19;0;20;0;40;0;0,574690113
8;9,6;2,88;0,35;0,3;0,56;0,03;2,4;5,28;20;1,4;6,37;0,59;160;20;0;40;0;0,579167412
8;2,4;0,36;0,55;0,55;1,2;0,66;0,12;0;10;1,1;1,49;1,86;0;20;0;36;0;0,581302509
10;6,5;1,3;0,5;0,5;0,7;0,7;0,98;3,25;20;1,5;4,7;1,4;0;20;0;40;0;0,58273277
8;7,2;3,24;0,55;0,35;0,8;0,8;1,08;1,44;10;0,7;3,41;1,6;40;20;0;36;0;0,586129389
10;7;2,45;0,45;0,4;1,2;1,14;2,1;0,7;15;1,5;4,1;2,34;200;20;0;36;0;0,591015177
6;6;2,4;0,55;0,5;0,42;0,29;1,2;2,4;20;0,8;3,05;0,71;120;20;0;36;0;0,596428547
10;10;3,5;0,6;0,45;1,5;1,12;2;7;5;1,5;5,9;2,62;66,67;20;0;36;0;0,601191405
7;5,95;1,19;0,5;0,45;0,42;0;0;0;20;1,4;4,26;0,42;140;20;0;40;0;0,602724692
8;4,4;1,54;0,4;0,35;0,96;0,86;1,32;1,32;15;0,7;2,46;1,82;160;20;0;36;0;0,603777251
6;3;1,05;0,45;0,3;0,96;1,1;0,9;0;0;1,5;1,5;2,06;40;20;0;36;0;0,607008894
10;3;0,75;0,55;0,45;1,3;1,49;0,6;1,2;5;0,9;1,7;2,79;100;20;0;36;0;0,607193114
5;6,75;1,35;0,6;0,45;0,85;0,13;1,01;3,37;0;1,6;4,8;0,98;33,33;20;0;36;0;0,610249027
9;4,05;0,81;0,5;0,35;1,62;1,13;0,2;1,82;0;1,4;2,74;2,75;60;20;0;36;0;0,619826661
7;5,25;2,1;0,5;0,35;1,26;0,25;1,05;3,15;0;1;2,65;1,51;46,67;20;0;36;0;0,620835049
10;3;1,35;0,5;0,45;1,2;1,2;0,9;0,3;10;0,6;1,15;2,4;200;20;0;36;0;0,623897617
5;6,5;1,62;0,4;0,3;0,35;0,39;0,98;3,25;20;1,5;4,48;0,74;50;20;0;36;0;0,626875683
10;9;2,7;0,55;0,5;0,6;0,27;0,9;1,35;20;1,7;5,75;0,87;200;19;20;30;0;0,62845382
7;4,55;0,68;0,3;0,3;0,49;0,1;1,14;0,91;20;0,6;3,57;0,59;0;20;0;36;0;0,634852419
4;5,8;1,74;0,55;0,35;0,6;0,42;1,74;0,58;5;1,5;3,51;1,02;20;20;0;36;0;0,634987628
9;4,05;1,82;0,5;0,35;0,99;1,19;1,01;2,03;5;0,9;1,73;2,18;60;20;0;40;0;0,640991315
4;4,4;1,98;0,3;0,3;0,56;0,11;1,1;1,98;15;1,3;2,12;0,67;0;20;0;36;0;0,646766014
5;8,75;2,62;0,5;0,35;0,55;0,66;2,62;5,69;15;1,7;5,63;1,21;33,33;20;0;36;0;0,648110606
7;3,5;1,4;0,6;0,35;1,05;1,05;0,7;0,35;10;1,8;1,5;2,1;28;20;0;40;0;0,652730798
9;6,3;2,21;0,3;0,3;0,81;0,85;0,32;1,57;5;1,2;3,79;1,66;0;20;0;40;0;0,6531573
9;2,7;1,22;0,55;0,4;1,17;0;0;0;20;1,8;0,93;1,17;60;20;0;36;4,5;0,654245142
9;9,45;2,36;0,35;0,3;1,53;0,31;2,36;4,73;10;0,9;6,74;1,84;180;20;0;36;0;0,656539992
9;4,05;1,21;0,4;0,3;1,62;1,54;0,2;2,43;10;1,6;2,44;3,16;90;20;0;40;0;0,657180624
7;8,75;3,06;0,5;0,3;1,19;0,71;0,88;3,94;5;1,4;5,19;1,9;35;20;0;36;0;0,65866062
8;8;3,2;0,6;0,55;1,12;0,73;1,6;2;15;1;4,2;1,85;160;20;0;36;0;0,662864322
7;2,1;0,63;0,5;0,45;0,77;0,85;0,63;0,63;20;0,6;0,97;1,62;140;20;0;36;0;0,664424188
10;7;2,8;0,3;0,3;0,9;0,77;1,05;4,2;20;1,6;3,9;1,67;0;19;20;30;0;0,665265651
7;7,35;1,47;0,3;0,3;0,77;0,19;1,47;2,21;20;1,4;5,58;0,96;0;20;0;40;0;0,668730551
10;3;1,35;0,4;0,35;0,6;0,66;0,9;1,5;0;1,5;1,25;1,26;200;19;20;30;0;0,668973432
5;8;1,2;0,35;0,35;0,5;0,27;1,6;1,2;0;1,7;6,45;0,77;0;20;0;40;0;0,670444008
7;5,95;1,79;0,45;0,45;0,84;0,38;0,89;3,87;10;0,7;3,71;1,22;0;20;0;36;0;0,672469419
4;5,6;0,84;0,4;0,3;0,44;0,31;1,4;2,24;20;1,3;4,36;0,75;40;20;0;36;0;0,67333116
4;3,4;1,53;0,45;0,45;0,44;0,51;0,34;2,38;5;1,8;1,42;0,95;0;20;0;36;2;0,677634679
10;9;3,6;0,45;0,4;1,4;0,7;0,45;3,15;5;1;4,95;2,1;200;20;0;40;0;0,678232364
10;5;1,25;0,55;0,55;1,2;0,06;0,25;1;10;0,7;3,2;1,26;0;20;0;40;0;0,678586845
10;3;0,6;0,3;0,3;1,6;0,16;0,45;0,45;20;1,8;2,1;1,76;0;19;20;30;0;0,67860308
10;7,5;2,62;0,45;0,4;1,5;0,97;1,88;1,12;15;1;4,43;2,47;200;20;0;36;0;0,67934791
9;5,4;1,08;0,3;0,3;1,35;0,47;0,81;1,08;10;1,2;4,02;1,82;0;20;0;40;0;0,682100883
4;7,6;3,42;0,3;0,3;0,4;0,48;1,9;3,04;5;1,4;3,88;0,88;0;20;0;40;0;0,685882675
4;4,6;2,07;0,35;0,3;0,44;0,42;1,38;2,3;5;0,7;2,18;0,86;80;20;0;36;0;0,686781228
6;3,9;0,98;0,55;0,4;0,84;0;0;0;15;1,5;2,37;0,84;40;20;0;40;0;0,688383811
7;7;2,1;0,55;0,35;0,7;0,07;0,35;3,5;5;1,1;4,35;0,77;35;20;0;40;0;0,689068661
8;6;0,9;0,55;0,35;1,2;1,02;0,6;2,7;10;1,2;4,55;2,22;40;20;0;40;0;0,689205376
8;2,8;0,56;0,35;0,35;0,8;0,96;0,84;1,26;10;1,8;1,89;1,76;0;20;0;36;4;0,692052901
8;8;1,6;0,6;0,5;1,04;0,42;2;2;0;1,5;5,8;1,46;80;20;0;40;0;0,693295882
4;2,4;0,48;0,35;0,3;0,44;0,02;0,48;0;15;1;1,57;0,46;80;20;0;40;0;0,693317735
10;5,5;1,65;0,5;0,5;1,8;0,36;0,55;1,92;20;1,7;3,35;2,16;0;19;20;30;0;0,694544455
10;3,5;1,05;0,6;0,3;1,8;0,81;1,05;0,35;5;1,4;1,85;2,61;33,33;20;0;40;0;0,696448706
4;6,2;2,17;0,5;0,35;0,4;0,48;0,31;4,03;20;1,4;3,53;0,88;26,67;20;0;40;0;0,699354871
4;4,2;1,89;0,4;0,4;0,28;0,34;0,84;0,42;20;1,7;1,91;0,62;0;20;0;36;2;0,70077081
4;2,8;0,7;0,5;0,3;0,48;0,19;0,84;0,14;5;1,8;1,6;0,67;20;20;0;36;2;0,702960347
8;6,8;1,7;0,5;0,4;1,2;0,36;1,02;3,06;5;1,1;4,6;1,56;80;20;0;40;0;0,703992578
8;7,2;2,88;0,35;0,35;0,48;0,58;0,72;1,8;5;1,8;3,97;1,06;0;19;20;30;0;0,708421985
4;3,4;0,85;0,5;0,4;0,36;0,41;1,02;0;0;1,1;2,05;0,77;40;20;0;36;0;0,709072652
7;6,65;2,33;0,35;0,3;0,91;0,68;1,33;0,67;10;0,6;3,97;1,59;140;20;0;36;0;0,710832965
8;8,4;2,94;0,55;0,3;0,64;0,42;2,1;2,1;0;1,6;4,91;1,06;32;20;0;36;4;0,71537867
10;9,5;3,33;0,45;0,45;0,7;0,03;0,95;5,22;0;1,8;5,72;0,73;0;18;30;26;0;0,715571881
6;7,8;2,34;0,6;0,4;0,9;0,99;0,78;5,46;0;1,4;4,86;1,89;30;20;0;40;0;0,715977388
5;6,25;1,25;0,4;0,4;0,55;0,22;1,25;2,19;10;1,2;4,6;0,77;0;20;0;36;0;0,716307315
7;4,9;1,72;0,3;0,3;1,19;0,24;1,47;1,96;20;0,9;2,88;1,43;0;20;0;36;0;0,717795135
10;6;2,4;0,35;0,3;1,8;1,71;0,9;1,2;15;1,7;3,25;3,51;200;19;20;30;0;0,718059259
5;4,25;1,27;0,35;0,3;0,45;0,45;0,43;2,55;20;1,7;2,63;0,9;100;20;0;36;2,5;0,718230371
10;3,5;1,05;0,5;0,4;1,1;0,77;0,35;0,88;20;0,7;1,95;1,87;100;20;0;40;0;0,718660322
6;3,3;0,49;0,55;0,35;0,84;0,42;0,49;1,16;15;1,1;2,26;1,26;30;20;0;40;0;0,719621178
8;6,8;2,38;0,5;0,3;0,72;0,72;0,68;0,68;20;1,5;3,92;1,44;40;20;0;36;4;0,728233595
8;2,4;0,96;0,55;0,55;1,12;0,62;0,48;0,72;20;0,7;0,89;1,74;0;20;0;40;0;0,728980935
4;3,8;1,14;0,45;0,4;0,32;0,08;1,14;1,14;20;1,2;2,21;0,4;80;20;0;40;0;0,729037594
9;4,05;1,01;0,6;0,6;0,99;0,79;0,81;1,42;15;1,5;2,44;1,78;0;20;0;36;4,5;0,729477749
8;9,6;3,84;0,55;0,45;1,12;1,23;0,48;5,76;15;1,4;5,21;2,35;80;20;0;40;0;0,732982903
5;4;1,6;0,5;0,3;0,85;0,26;0,6;0,8;5;0,7;1,9;1,11;25;20;0;36;0;0,733223062
4;1,2;0,48;0,4;0,3;0,44;0,24;0,24;0;20;1;0,32;0,68;40;20;0;40;0;0,733253362
9;5,4;1,62;0,5;0,35;0,63;0,6;0,27;1,89;15;1,6;3,28;1,23;60;20;0;36;4,5;0,733511119
10;10;2;0,3;0,3;1,1;0,88;2,5;2,5;0;1,8;7,7;1,98;0;18;30;26;0;0,733691393
8;8,4;1,68;0,6;0,35;1,12;0,84;2,1;2,1;0;0,7;6,12;1,96;32;20;0;36;0;0,735155213
7;8,05;1,61;0,3;0,3;0,77;0,69;1,21;0,4;20;0,7;6,14;1,46;0;20;0;36;0;0,735812951
5;5,75;2,3;0,3;0,3;0,6;0,3;1,72;2,88;15;1,6;3,15;0,9;0;20;0;36;2,5;0,736959484
10;8,5;3,82;0,5;0,3;0,7;0,84;2,55;3,4;15;0,8;4,18;1,54;50;19;20;30;0;0,737576605
5;6;1,2;0,3;0,3;0,7;0,03;0,3;3,6;15;1,6;4,5;0,73;0;20;0;40;0;0,737956875
9;5,85;2,63;0,6;0,4;1,26;1,51;0,88;2,34;5;1,7;2,62;2,77;45;20;0;36;4,5;0,738659853
7;2,45;1,1;0,45;0,35;1,12;1,34;0,25;1,23;0;0,7;0,9;2,46;70;20;0;36;0;0,7416553
10;10;3,5;0,45;0,45;1,7;1,27;3;2,5;20;1,4;6,05;2,97;0;20;0;40;0;0,741812001
10;7;2,1;0,5;0,5;0,6;0,42;1,05;1,75;0;1,3;4,4;1,02;0;20;0;36;5;0,74204944
5;6,25;2,81;0,3;0,3;0,35;0,23;1,56;0,62;20;1,8;3,14;0,58;0;20;0;40;2,5;0,743580512
7;3,15;1,26;0,35;0,3;0,49;0;0;0;5;1,8;1,54;0,49;140;19;20;30;0;0,743853974
10;6,5;2,6;0,55;0,45;1;0,9;0,65;2,27;20;1,7;3,35;1,9;100;20;0;36;5;0,744114285
4;8,4;3,78;0,4;0,3;0,32;0,24;2,1;0;15;1;4,22;0,56;40;20;0;36;0;0,744729306
8;8,8;3,52;0,35;0,35;1,44;0;0;0;20;1,4;4,93;1,44;0;20;0;40;0;0,745228104
4;3;0,45;0,6;0,35;0,52;0,29;0,3;0,45;10;1,7;1,95;0,81;16;20;0;36;2;0,745764884
7;4,2;1,68;0,35;0,3;1,05;0,84;0,63;1,89;10;0,7;2,17;1,89;140;20;0;40;0;0,745898681
10;5,5;2,47;0,4;0,4;1;0,3;0,28;1,92;15;0,7;2,63;1,3;0;19;20;30;0;0,746705575
4;5,2;0,78;0,35;0,35;0,28;0,14;0,52;3,38;10;1,7;4,07;0,42;0;20;0;36;2;0,747462674
5;1,75;0,44;0,5;0,45;0,6;0,45;0,09;0,96;20;1,8;0,81;1,05;100;20;0;36;2,5;0,75011725
8;3,6;1,08;0,5;0,3;0,96;0,77;0,36;1,44;10;1,8;2,02;1,73;40;19;20;30;0;0,750326869
8;6,4;2,88;0,5;0,5;0,88;0,84;0,32;1,92;10;1,7;3,02;1,72;0;19;20;30;0;0,752670766
5;5;1;0,45;0,35;0,7;0;0;0;5;0,8;3,55;0,7;50;20;0;36;0;0,753035399
9;7,65;3,06;0,5;0,5;1,08;0,97;2,29;2,3;20;1,7;4,09;2,05;0;20;0;36;4,5;0,755869139
5;8;3,6;0,4;0,35;0,65;0,26;2,4;0;15;1,2;4;0,91;100;20;0;36;0;0,756394989
7;7,7;1,16;0,55;0,4;0,77;0,73;0,77;5,39;10;1,2;5,99;1,5;46,67;20;0;40;0;0,757540851
10;10;2;0,5;0,45;1;0,15;0,5;0;15;1,8;7,5;1,15;200;18;30;26;0;0,759831318
9;3,6;1,26;0,35;0,35;0,54;0,03;0,36;1,98;15;1,4;1,99;0,57;0;20;0;40;4,5;0,760058971
4;1,2;0,48;0,3;0,3;0,6;0,39;0,24;0,3;20;1,8;0,42;0,99;0;20;0;36;2;0,762153893
8;8,8;1,32;0,45;0,45;0,8;0,08;0,88;1,76;15;0,8;7,03;0,88;0;20;0;36;0;0,765176487
9;4,05;1,01;0,35;0,35;0,99;0,99;0,2;1,01;20;1,6;2,69;1,98;0;19;20;30;0;0,766271682
10;6;1,5;0,3;0,3;0,7;0,77;1,8;2,4;0;1,6;4,2;1,47;0;18;30;26;0;0,766958785
9;9,45;3,31;0,55;0,5;0,81;0,97;2,36;6,14;15;1,5;5,59;1,78;180;19;20;30;0;0,767153547
8;7,2;1,8;0,5;0,45;0,64;0,45;2,16;1,8;15;0,9;4,9;1,09;160;20;0;40;0;0,771352556
6;9,9;3,96;0,35;0,3;0,42;0,46;0,99;0;20;1;5,59;0,88;120;20;0;36;0;0,771780964
10;9;3,6;0,3;0,3;1,6;1,92;1,35;0,45;15;0,8;5,1;3,52;0;20;0;36;0;0,771929785
8;6,8;2,72;0,45;0,4;1,36;1,63;1,02;0,34;15;1;3,63;2,99;160;20;0;36;0;0,772967661
6;2,7;1,22;0,55;0,4;0,54;0,22;0,54;1,62;15;1,8;0,93;0,76;40;20;0;36;6;0,776066312
9;4,95;0,74;0,4;0,4;0,81;0,77;0,25;1,98;5;1,8;3,81;1,58;0;20;0;40;4,5;0,778093047
8;6;2,4;0,3;0,3;0,56;0,34;1,5;0,3;20;1,6;3,3;0,9;0;19;20;30;0;0,780288105
8;9,6;1,44;0,55;0,3;0,88;1,06;1,92;0,48;0;1;7,61;1,94;32;20;0;40;0;0,781664509
4;3,4;0,51;0,35;0,3;0,72;0,54;0,17;1,36;10;1;2,54;1,26;80;20;0;36;0;0,784904381
10;3;1,05;0,35;0,35;1,5;1,27;0,9;0,15;5;1,8;1,6;2,77;0;20;0;36;5;0,785018236
7;9,45;3,31;0,6;0,35;1,12;0,67;1,89;1,42;5;0,7;5,54;1,79;28;20;0;36;0;0,785639263
8;4,4;1,1;0,5;0,35;0,48;0,22;1,32;1,32;10;1,7;2,8;0,7;53,33;20;0;36;8;0,787140165
8;7,2;2,52;0,6;0,4;0,64;0,64;0,36;3,96;10;1,4;4,08;1,28;40;19;20;30;0;0,788436251
7;7,7;1,16;0,3;0,3;0,7;0,63;1,93;3,85;20;0,8;6,24;1,33;0;20;0;36;0;0,795766689
9;10;1,5;0,3;0,3;1,62;1,78;3;6,5;10;0,8;8,2;3,4;0;20;0;36;0;0,796613364
8;5,6;1,12;0,55;0,3;1,12;1,23;1,68;3,36;5;0,6;3,93;2,35;32;20;0;40;0;0,798278156
8;6;2,7;0,4;0,4;0,96;0,82;1,8;0,3;5;0,8;2,9;1,78;0;20;0;40;0;0,800631082
4;2,6;0,78;0,35;0,35;0,64;0,51;0,78;0,39;15;1,2;1,47;1,15;0;20;0;40;0;0,804185963
9;4,5;1,8;0,4;0,4;1,62;0,32;0,68;0,9;15;1,4;2,3;1,94;0;19;20;30;0;0,804306393
5;9,75;1,46;0,3;0,3;0,75;0,3;2,44;4,87;20;1,7;7,99;1,05;0;20;0;36;2,5;0,804440429
10;4,5;1,12;0,55;0,55;1,6;0,8;1,35;2,93;10;1,6;2,83;2,4;0;20;0;36;5;0,810328301
9;7,65;1,91;0,35;0,3;1,08;0,22;1,53;3,06;20;1,4;5,39;1,3;180;20;0;36;4,5;0,813276241
10;4,5;1,8;0,4;0,4;1,3;0,39;1,12;2,7;5;1,8;2,3;1,69;0;20;0;40;5;0,813595358
5;1,5;0,3;0,35;0,3;0,8;0,88;0,45;0,75;0;1,5;0,85;1,68;100;20;0;36;2,5;0,814284895
8;4,8;0,72;0,45;0,3;0,88;0,66;0,24;0,72;5;1,5;3,63;1,54;53,33;19;20;30;0;0,814627809
8;8,4;2,52;0,4;0,4;1,36;1,36;2,52;3,78;10;1,5;5,48;2,72;0;20;0;36;4;0,817441638
7;9,8;4,41;0,6;0,55;0,49;0,59;0,98;6,86;10;1,7;4,79;1,08;140;20;0;36;7;0,818226504
8;7,6;2,66;0,4;0,35;0,88;0,75;0,38;0;20;1,5;4,54;1,63;160;19;20;30;0;0,818575925
10;5,5;2,47;0,6;0,3;1,6;0,8;1,38;3,02;10;1,1;2,43;2,4;33,33;19;20;30;0;0,81912725
10;5,5;0,82;0,5;0,3;0,8;0,4;1,65;0,28;10;1,8;4,18;1,2;50;17;40;20;0;0,819548696
8;8,4;1,68;0,3;0,3;0,48;0,24;2,1;3,78;15;1,6;6,42;0,72;0;20;0;40;4;0,82023584
8;7,2;2,52;0,5;0,35;0,48;0,38;0,72;4,32;0;1,2;4,18;0,86;53,33;19;20;30;0;0,823580905
4;8,4;3,78;0,5;0,5;0,6;0,48;2,1;5,46;15;1,2;4,12;1,08;0;20;0;40;0;0,82380726
6;6;1,2;0,35;0,35;0,78;0,35;1,8;1,2;0;1,7;4,45;1,13;0;20;0;36;3;0,824324088
7;8,05;1,21;0,5;0,45;0,98;1,03;2,01;3,62;0;0,8;6,34;2,01;140;20;0;40;0;0,827580206
9;5,85;1,46;0,6;0,4;0,9;0,81;0,58;2,92;5;1,7;3,79;1,71;45;20;0;40;4,5;0,828155633
7;4,9;0,98;0,55;0,55;0,42;0,25;0,25;0,49;5;1,3;3,37;0,67;0;19;20;30;0;0,828413232
4;1,8;0,54;0,4;0,4;0,24;0,08;0,18;0,54;20;1,5;0,86;0,32;0;20;0;36;4,9;0,828893249
6;4,8;1,44;0,45;0,45;0,36;0,04;1,44;0,24;10;1,7;2,91;0,4;0;19;20;30;0;0,830644052
7;9,45;1,42;0,4;0,3;1,26;1,51;2,36;1,42;5;0,9;7,63;2,77;70;20;0;36;0;0,830909908
7;9,45;2,36;0,4;0,3;0,84;0;0;0;15;1,8;6,69;0,84;70;20;0;40;3,5;0,832288282
5;5,25;1,05;0,5;0,4;0,35;0,19;1,05;3,15;20;0,8;3,7;0,54;50;20;0;40;0;0,833248177
8;3,6;1,26;0,5;0,5;1,44;1,08;1,08;0,36;15;1,6;1,84;2,52;0;19;20;30;0;0,83333499
10;3;1,35;0,5;0,3;1,1;0;0;0;5;0,8;1,15;1,1;50;18;30;26;0;0,833909922
9;8,55;3,42;0,55;0,5;1,35;0,74;0,43;1,71;10;0,6;4,58;2,09;180;20;0;40;0;0,834439181
8;6,4;1,28;0,45;0,35;0,56;0,28;1,92;2,56;0;1,8;4,67;0,84;80;20;0;36;14,4;0,834844179
4;1,4;0,35;0,5;0,35;0,24;0,24;0,07;0,91;10;1,7;0,55;0,48;26,67;20;0;36;5,4;0,837127635
6;6,6;1,65;0,4;0,4;0,72;0,47;1,32;3,63;5;1;4,55;1,19;0;20;0;40;0;0,837167538
7;9,8;2,94;0,5;0,35;0,84;0,29;1,96;2,45;0;0,7;6,36;1,13;46,67;20;0;40;0;0,841239849
9;9;3,15;0,4;0,4;0,72;0,86;0,45;4,05;15;1,1;5,45;1,58;0;20;0;36;4,5;0,845407578
7;6,65;1,33;0,5;0,35;0,98;0,2;2;2,99;10;1,7;4,82;1,18;46,67;19;20;30;0;0,846112308
7;2,1;0,53;0,4;0,3;0,63;0,19;0,63;0,63;5;0,8;1,17;0,82;70;20;0;36;3,5;0,846947298
10;6,5;1,62;0,45;0,4;1,8;2,07;0,33;1,95;0;1,1;4,43;3,87;200;20;0;40;0;0,846958125
10;8,5;3,83;0,6;0,4;1,1;0,49;0,85;2,97;15;1,8;4,07;1,59;50;20;0;40;5;0,847349335
5;7,5;2,25;0,6;0,45;0,6;0,36;0,75;1,88;15;0,9;4,65;0,96;33,33;20;0;36;0;0,847595838
4;3;0,9;0,6;0,3;0,24;0,01;0,3;1,95;5;1,8;1,5;0,25;13,33;20;0;36;4;0,848287297
8;4,8;0,96;0,6;0,5;0,96;0,82;0,48;0,72;10;1,2;3,24;1,78;80;20;0;36;4;0,849939522
5;8,5;3,82;0,45;0,4;0,55;0,06;0,85;5,52;0;0,9;4,23;0,61;100;20;0;40;0;0,851661542
9;9,9;2,48;0,55;0,3;0,54;0,03;1,98;6,44;10;1,8;6,87;0,57;36;20;0;36;18,9;0,851741628
10;6;2,4;0,45;0,45;1,5;1,12;0,9;3,9;5;1,6;3,15;2,62;0;20;0;40;5;0,852269735
4;4,8;1,68;0,35;0,3;0,44;0,46;0,96;3,36;5;0,9;2,77;0,9;80;20;0;40;0;0,853003079
9;8,1;1,21;0,55;0,55;1,08;1,08;1,22;0,81;10;1,8;6,34;2,16;0;20;0;40;4,5;0,854211455
8;7,6;1,14;0,5;0,3;0,88;0,57;2,28;2,66;10;1,7;5,96;1,45;40;20;0;36;8;0,858033209
10;3,5;1,23;0,6;0,35;1;0,75;0,35;1,58;10;1,6;1,67;1,75;40;20;0;36;13,5;0,85887974
7;9,8;3,92;0,35;0,3;0,49;0,02;0,49;4,9;10;1,6;5,53;0,51;140;19;20;30;0;0,8599132
10;6,5;1,3;0,45;0,35;1,8;1,71;1,95;3,58;10;0,7;4,75;3,51;100;20;0;40;0;0,86264651
7;10;3,5;0,5;0,45;0,91;0,23;2,5;0;20;1,8;6;1,14;140;19;20;30;0;0,862967733
9;3,6;1,62;0,45;0,45;0,99;0,99;1,08;1,08;5;0,8;1,53;1,98;0;19;20;30;0;0,862983659
10;5,5;1,38;0,3;0,3;0,9;0,09;0,55;1,65;0;0,7;3,82;0,99;0;18;30;26;0;0,863787768
6;2,1;0,73;0,5;0,3;0,48;0,05;0,42;1,47;20;0,7;0,87;0,53;30;20;0;36;3;0,86434199
4;6,8;2,38;0,6;0,55;0,72;0;0;0;20;1,6;3,82;0,72;80;20;0;36;2;0,865518271
7;7;1,75;0,35;0,3;0,91;0,55;1,05;0,7;0;1,3;4,9;1,46;140;20;0;36;3,5;0,865769877
9;9;1,35;0,35;0,35;1,26;0,63;2,25;5,85;10;1,3;7,3;1,89;0;19;20;30;0;0,867322872
8;2,4;1,08;0,35;0,35;0,88;0,04;0,48;0,96;0;0,9;0,97;0,92;0;20;0;36;4;0,867678641
10;5;1;0,45;0,45;1;1,15;0,25;1,75;15;1,2;3,55;2,15;0;18;30;26;0;0,870326417
